transaction_id,amount,hour_of_day,merchant_category,card_present,distance_from_home_km,num_transactions_last_24h,avg_amount_last_30d,account_age_days,is_foreign_transaction,is_fraud
14138,10.21,22,online_retail,0,19.2,4,51.58,2305,0,0
18693,99.19,9,online_retail,1,27.2,1,137.83,1390,0,0
26417,43.53,16,dining,0,16.7,2,77.04,2835,0,0
11826,74.73,12,electronics,0,14.2,1,108.52,1474,0,0
25833,50.89,12,grocery,0,0.7,3,96.83,1888,0,0
6591,169.97,8,online_retail,1,4.1,1,77.77,1932,0,0
37226,136.57,11,gas_station,1,25.3,2,181.46,3458,0,0
7597,16.49,15,grocery,1,34.5,1,44.98,2736,0,0
42138,17.78,19,online_retail,1,10.7,2,104.32,189,0,0
24323,74.14,6,online_retail,1,0.5,2,72.81,3792,0,0
4652,235.38,15,online_retail,1,30.8,2,122.42,1779,0,0
28226,38.75,14,utilities,1,5.1,2,76.23,265,0,0
33210,155.65,12,electronics,1,3.0,1,70.59,728,0,0
19799,36.83,20,grocery,1,10.5,2,114.77,3115,0,0
42359,125.87,21,gas_station,1,7.5,1,77.47,263,0,0
7069,236.95,21,electronics,1,3.4,5,45.43,1772,0,0
47898,70.26,12,entertainment,0,35.4,2,54.12,1311,0,0
42417,38.33,9,online_retail,1,0.3,1,52.08,3256,0,0
47110,237.51,10,grocery,1,10.6,1,78.38,273,0,0
5744,217.85,14,online_retail,0,0.1,0,58.71,1853,0,0
17438,154.54,13,dining,1,0.1,5,55.9,2994,0,0
29504,31.57,7,entertainment,1,0.7,5,41.32,3078,0,0
26039,57.73,8,entertainment,1,5.3,2,51.54,3342,0,0
11951,365.39,18,gas_station,1,14.2,0,70.47,2800,0,0
929,62.49,12,gas_station,1,2.3,2,111.89,1302,0,0
48969,25.07,8,grocery,1,3.8,2,137.85,2362,0,0
22852,167.62,9,utilities,0,40.7,0,35.24,1123,0,0
8767,79.44,7,entertainment,1,1.4,0,56.13,2987,0,0
11120,120.1,15,dining,1,5.4,4,96.19,854,0,0
28797,55.98,19,grocery,1,3.5,0,161.97,553,0,0
11738,49.76,6,entertainment,0,24.3,3,153.85,135,1,0
44014,216.69,6,online_retail,1,85.3,2,165.53,2712,0,0
2011,183.18,10,online_retail,0,10.0,7,52.7,410,0,0
17297,142.97,8,entertainment,1,26.2,0,77.5,1144,0,0
40379,114.09,7,grocery,1,9.8,2,124.6,2647,0,0
46893,40.51,15,online_retail,0,10.8,2,97.72,3211,0,0
44179,44.18,8,grocery,1,12.1,4,96.8,2681,0,0
18990,24.77,15,gas_station,1,13.4,5,143.04,3517,0,0
27840,22.03,19,online_retail,1,12.0,0,35.28,1366,0,0
21312,58.38,6,grocery,1,79.1,2,62.7,3897,0,0
26167,102.97,7,dining,0,27.3,1,139.39,3737,0,0
39332,65.12,8,grocery,0,8.8,3,102.65,813,0,0
49433,177.7,23,entertainment,0,753.0,4,72.84,3002,0,1
16390,339.98,15,grocery,0,4.9,0,75.0,2037,0,0
11172,55.39,15,dining,1,1.1,1,97.89,2143,0,0
40603,54.17,18,grocery,0,5.1,2,69.66,992,0,0
22967,171.9,9,grocery,1,7.1,2,135.78,3808,0,0
36129,61.81,5,grocery,1,2.2,4,140.44,1770,0,0
45734,486.99,6,gas_station,1,37.6,1,133.99,1837,0,0
42903,237.49,10,online_retail,1,12.7,1,143.46,1393,0,0
49210,414.18,5,travel,0,297.3,2,155.79,637,0,1
18019,379.44,8,gas_station,1,10.7,1,51.98,2886,0,0
1141,237.04,18,gas_station,1,2.9,1,111.64,268,0,0
10233,251.48,7,gas_station,1,10.7,0,78.95,3002,0,0
15434,65.92,15,electronics,1,21.5,2,59.09,1386,0,0
16743,56.47,13,electronics,1,38.3,3,120.3,1324,0,0
3134,63.36,7,grocery,1,26.0,1,94.4,2502,0,0
39758,91.18,8,grocery,0,23.1,1,97.46,3826,0,0
47732,101.46,16,gas_station,1,1.5,0,117.37,3622,0,0
18626,131.76,16,dining,1,15.8,1,108.99,2751,0,0
17858,90.67,7,online_retail,1,25.4,2,52.73,1491,0,0
34591,255.4,14,grocery,1,4.2,3,110.1,2465,0,0
42849,196.71,0,grocery,0,5.7,4,5.0,3221,0,0
28011,60.63,11,online_retail,0,22.8,2,155.54,2184,0,0
36027,204.13,13,entertainment,1,13.5,2,69.26,3643,0,0
10213,257.87,7,grocery,1,8.7,2,43.95,3802,0,0
36788,159.45,9,entertainment,1,8.0,4,89.24,1599,0,0
48540,55.11,11,grocery,0,19.1,4,90.21,3918,0,0
24950,35.06,14,grocery,1,16.2,2,126.63,762,0,0
36268,260.95,16,gas_station,1,20.8,1,121.61,2302,0,0
35426,195.55,17,dining,1,5.6,1,19.73,3606,0,0
17514,26.2,16,online_retail,1,7.9,3,146.17,2221,0,0
13749,77.67,9,grocery,0,8.0,2,114.72,3552,0,0
10516,243.1,13,dining,1,1.8,3,41.64,2495,0,0
34587,15.95,14,gas_station,0,22.4,2,90.89,647,0,0
7461,8.52,13,online_retail,0,12.8,1,50.78,336,0,0
38392,42.48,11,dining,1,27.4,2,123.56,2825,0,0
47583,256.2,9,gas_station,0,20.1,5,27.33,1989,0,0
39832,180.14,12,online_retail,1,8.1,3,117.39,2252,0,0
9342,192.82,16,dining,1,16.8,0,59.18,1298,0,0
12336,26.24,8,grocery,1,34.1,0,84.08,3100,0,0
37437,48.63,7,online_retail,0,16.5,5,113.21,211,0,0
9428,363.48,10,gas_station,1,45.1,2,98.0,991,0,0
38244,38.59,12,dining,1,8.6,1,78.44,395,0,0
48458,19.69,13,dining,1,0.9,2,75.24,3352,0,0
1998,31.99,10,dining,1,5.7,3,122.4,2464,0,0
24364,161.26,6,electronics,1,2.8,1,108.81,1973,0,0
34624,80.47,19,electronics,1,59.3,5,16.17,1065,0,0
2282,17.5,16,dining,1,2.6,0,137.18,2490,0,0
28939,28.33,12,online_retail,1,0.8,2,75.3,1109,0,0
28669,57.55,15,online_retail,1,22.6,2,56.16,790,0,0
13392,338.63,8,entertainment,0,0.2,2,45.9,1146,0,0
22785,65.96,3,grocery,0,2.4,3,35.71,752,0,0
6439,51.51,9,grocery,0,33.9,1,86.14,1876,0,0
27997,123.65,12,entertainment,1,8.4,2,111.93,2435,0,0
6031,50.41,18,travel,1,10.7,3,159.25,2176,0,0
33154,186.32,17,online_retail,1,9.4,3,100.52,1583,0,0
30373,45.68,8,gas_station,1,18.2,2,113.79,113,0,0
34396,76.79,11,travel,0,7.7,2,86.05,558,0,0
11777,186.93,9,travel,0,23.0,3,135.77,1913,0,0
19539,48.89,15,grocery,1,10.5,2,82.36,1915,0,0
17154,209.54,11,grocery,1,14.4,2,100.75,2197,0,0
40486,92.69,3,grocery,0,20.0,2,113.73,3744,0,0
40312,14.35,9,online_retail,1,35.6,2,98.3,2418,0,0
11381,60.23,7,travel,1,1.5,1,101.39,1559,0,0
4658,147.92,16,travel,1,10.1,4,141.85,529,0,0
12497,194.91,6,dining,1,8.7,2,145.73,2074,0,0
9101,111.82,7,grocery,1,48.7,3,44.18,2433,1,0
10058,111.88,1,electronics,1,18.4,2,38.27,718,0,0
34610,242.2,11,electronics,1,2.1,1,33.14,3696,1,0
20584,23.47,18,dining,0,4.0,1,70.03,1127,0,0
36636,81.34,2,gas_station,1,3.9,2,154.52,1303,0,0
37822,54.59,20,dining,1,31.4,2,124.59,2305,0,0
5889,36.36,6,online_retail,1,3.4,3,67.0,1929,0,0
14376,38.72,1,gas_station,1,1.4,1,173.15,2849,0,0
19086,99.97,15,online_retail,1,1.5,2,12.02,2116,0,0
24306,50.23,8,entertainment,0,17.1,2,59.26,3621,0,0
48792,182.08,10,grocery,1,0.1,1,80.34,2191,0,0
16715,315.34,2,grocery,1,3.9,3,58.79,2449,0,0
36576,81.03,6,grocery,0,45.8,3,84.84,2411,0,0
29808,62.36,11,utilities,0,2.5,1,54.71,3332,0,0
47574,293.24,18,grocery,1,14.3,2,94.62,2418,0,0
33703,79.52,7,online_retail,1,4.0,4,132.84,3671,0,0
10651,196.72,8,gas_station,1,54.2,1,48.84,613,0,0
34542,78.98,7,electronics,0,11.4,1,51.67,1622,0,0
32402,92.73,10,gas_station,1,34.1,5,65.21,1122,0,0
16977,282.19,20,grocery,1,1.3,3,129.44,2376,0,0
24995,76.72,6,grocery,0,23.6,3,65.24,1108,0,0
3744,136.27,1,grocery,0,2.3,0,62.51,2215,0,0
17373,228.23,14,grocery,0,31.2,1,64.1,3133,0,0
38211,34.94,14,online_retail,1,46.0,0,61.12,493,0,0
47833,46.78,21,electronics,0,18.6,1,133.26,1615,0,0
23377,357.83,3,grocery,1,67.9,0,120.15,2489,0,0
1875,94.59,10,online_retail,0,3.2,5,106.7,1018,0,0
22190,115.07,16,dining,0,2.2,0,78.08,1930,0,0
3760,133.48,16,gas_station,1,10.6,2,103.93,2428,0,0
48365,40.08,3,online_retail,1,13.4,3,92.13,3629,0,0
35820,109.48,11,online_retail,0,7.8,1,78.7,2105,1,0
13654,90.14,12,grocery,0,1.6,0,141.78,1000,0,0
13146,57.8,14,online_retail,1,17.4,0,103.6,1717,0,0
37383,59.58,17,travel,1,1.8,3,115.95,2247,0,0
15812,149.92,6,entertainment,1,21.2,3,106.36,1844,0,0
3321,33.48,12,gas_station,1,4.4,1,109.12,2480,0,0
47665,171.42,7,dining,1,11.1,2,42.27,3697,0,0
22432,223.02,15,gas_station,1,45.2,1,134.07,3745,0,0
3311,48.17,18,gas_station,1,10.8,0,123.26,775,0,0
47019,180.29,21,grocery,1,4.1,3,84.93,2314,0,0
44299,38.03,16,gas_station,1,9.4,1,48.83,2900,0,0
47158,210.74,18,gas_station,1,13.5,0,74.61,867,0,0
12743,14.09,16,travel,1,3.3,1,76.56,92,0,0
45639,70.85,18,dining,1,26.1,1,95.6,1820,0,0
44363,69.58,17,utilities,1,6.2,2,8.02,2062,0,0
8210,134.82,10,dining,0,12.0,1,58.44,1718,0,0
44199,143.55,15,grocery,1,8.0,2,83.3,90,0,0
17740,125.54,17,online_retail,1,12.4,0,111.64,2555,0,0
21386,12.08,17,electronics,0,0.5,3,180.21,660,0,0
16018,141.48,8,electronics,1,25.9,3,34.29,811,0,0
34285,35.15,16,travel,0,31.5,2,108.37,2485,0,0
15114,150.42,13,gas_station,1,14.9,0,98.86,2275,0,0
22207,197.11,7,travel,1,26.7,0,135.11,3397,0,0
4492,150.09,13,electronics,1,2.0,1,161.22,3034,0,0
22054,36.99,0,gas_station,1,15.7,3,120.83,3863,0,0
3112,47.41,18,travel,0,0.7,4,77.03,2252,0,0
44602,72.12,18,grocery,0,2.9,0,120.95,2106,0,0
35634,122.84,18,online_retail,1,34.9,2,57.11,1071,0,0
33623,180.17,7,online_retail,0,2.4,4,66.01,557,0,0
47971,97.57,21,online_retail,1,1.7,0,52.16,196,0,0
4912,96.84,5,grocery,1,23.1,1,127.16,1770,0,0
5463,161.73,7,grocery,1,12.2,1,100.98,1631,0,0
22760,90.14,14,utilities,1,17.8,2,134.66,1275,0,0
27005,98.13,3,gas_station,1,28.4,2,19.86,1720,0,0
5482,100.19,19,grocery,1,12.7,1,102.84,437,0,0
31337,47.98,11,online_retail,0,21.5,1,60.55,3783,0,0
12605,88.74,15,travel,1,14.9,0,76.49,1562,0,0
47831,23.7,21,travel,1,7.6,2,122.01,2338,0,0
3828,192.98,13,electronics,1,8.6,2,47.12,2559,0,0
16724,85.16,8,dining,0,8.8,3,58.43,3714,0,0
30502,194.52,9,grocery,1,4.4,5,103.05,1862,0,0
37465,63.95,16,grocery,1,26.2,2,63.85,96,0,0
37755,104.25,11,gas_station,1,4.4,1,122.06,2916,0,0
29075,274.7,12,gas_station,1,23.5,2,160.53,1688,0,0
37418,183.17,6,utilities,1,22.5,6,59.98,2943,0,0
17543,68.44,14,travel,1,7.5,3,91.32,1962,0,0
17709,100.01,8,online_retail,1,27.8,2,34.83,70,0,0
43056,128.98,22,grocery,0,4.3,2,145.68,3825,0,0
21180,163.98,15,gas_station,1,28.8,4,106.91,3036,0,0
6796,41.85,17,electronics,1,42.2,3,46.07,3342,0,0
5808,96.57,18,online_retail,1,38.9,3,132.07,3031,0,0
30519,46.23,16,grocery,1,6.0,3,35.79,2595,0,0
17839,295.85,13,electronics,1,5.2,0,64.81,85,0,0
5410,389.01,10,online_retail,0,26.2,4,41.45,3104,0,0
8333,68.23,17,dining,1,2.0,2,161.76,1497,0,0
30119,40.69,18,online_retail,1,3.9,3,123.46,1349,1,0
29538,9.73,15,entertainment,1,70.2,1,71.71,2761,0,0
2800,102.47,6,online_retail,1,12.8,3,82.55,265,0,0
42604,61.62,3,dining,1,8.7,3,64.44,1716,0,0
10332,20.25,23,gas_station,1,19.5,3,5.0,1515,0,0
45496,115.72,15,grocery,0,90.9,0,107.68,1424,0,0
24000,184.91,0,gas_station,1,25.0,1,180.74,1695,0,0
29033,107.5,13,travel,0,2.9,1,69.67,3222,0,0
19835,145.95,19,travel,1,13.9,1,56.85,791,0,0
46546,100.77,8,gas_station,0,11.3,3,119.86,527,0,0
40583,36.4,20,dining,0,1.2,0,131.28,956,0,0
4378,142.63,5,grocery,1,10.5,0,61.15,2695,0,0
41689,104.38,11,gas_station,0,15.5,2,127.52,834,0,0
28933,108.14,16,grocery,1,3.5,2,109.89,3590,0,0
21259,292.29,12,online_retail,1,17.3,4,60.89,2014,0,0
6716,61.35,10,gas_station,1,6.0,2,91.39,2204,0,0
26512,21.46,11,entertainment,1,4.2,3,175.91,342,0,0
28369,32.94,12,online_retail,1,4.4,3,120.87,3296,0,0
2261,110.96,10,online_retail,1,17.9,2,89.93,1752,0,0
40197,188.65,20,gas_station,1,6.3,2,80.1,3441,0,0
20389,115.56,22,online_retail,1,17.2,0,5.0,852,0,0
42070,67.21,11,dining,1,17.7,0,110.63,2238,0,0
32327,30.82,1,electronics,1,5.2,3,37.94,1945,0,0
42752,160.21,15,gas_station,1,8.1,0,80.05,1632,0,0
11190,21.01,14,gas_station,1,24.4,4,122.37,1638,0,0
17569,18.03,8,dining,1,6.4,4,120.91,2070,0,0
34775,266.6,18,electronics,1,10.3,1,61.82,2328,0,0
193,31.0,0,entertainment,1,11.6,0,84.93,1573,0,0
46571,97.52,23,grocery,0,29.3,1,26.93,2687,0,0
49618,1433.55,6,grocery,0,404.9,8,86.31,3930,0,1
8770,95.7,20,gas_station,1,24.9,1,41.1,2914,0,0
30795,80.65,6,gas_station,0,24.2,1,114.36,2643,0,0
21909,65.35,8,dining,1,7.8,3,164.45,1392,0,0
33539,58.55,19,online_retail,0,2.2,0,126.08,3500,0,0
31259,330.06,10,dining,0,11.5,2,17.3,1990,0,0
43355,189.07,8,electronics,1,9.5,2,145.74,1506,1,0
17862,87.79,15,gas_station,1,0.9,1,102.67,1085,0,0
18230,146.28,14,grocery,1,1.7,1,173.72,1935,0,0
28803,33.45,7,gas_station,0,19.5,2,142.21,1103,0,0
12466,76.4,10,online_retail,1,46.9,0,5.0,1534,1,0
30483,159.54,18,grocery,0,12.4,2,75.83,3441,0,0
47337,144.98,8,electronics,1,40.2,2,65.61,487,0,0
24370,262.96,22,online_retail,0,10.3,2,73.23,623,0,0
14868,137.02,11,online_retail,1,10.7,1,78.55,1952,0,0
14567,40.53,17,gas_station,0,39.8,1,116.48,2145,0,0
16789,158.1,14,electronics,0,0.0,2,42.6,802,0,0
49441,83.04,14,online_retail,1,154.1,6,145.11,3413,1,1
26649,182.87,10,electronics,1,4.1,3,66.12,1607,0,0
49653,816.89,3,dining,1,59.3,4,68.34,91,1,1
42856,103.35,8,dining,1,6.3,3,66.89,848,0,0
6317,48.59,10,grocery,1,15.2,0,175.12,3006,0,0
44619,350.78,6,electronics,1,25.9,4,93.93,1706,0,0
6581,124.57,9,grocery,1,26.3,1,160.77,3145,0,0
26955,60.21,23,utilities,1,14.0,2,108.22,2160,0,0
34215,205.72,14,gas_station,1,1.5,3,74.5,3489,0,0
32174,79.92,15,dining,1,2.8,2,67.93,2153,0,0
33110,95.55,8,online_retail,0,10.5,1,154.09,2903,0,0
23852,58.79,13,electronics,1,1.3,5,35.72,1117,0,0
46087,81.15,12,gas_station,1,27.6,1,80.57,3640,0,0
44096,207.77,22,gas_station,1,41.3,3,67.58,3804,0,0
20961,107.9,14,online_retail,1,5.4,2,78.15,3289,0,0
9168,54.44,13,online_retail,1,13.3,2,170.4,2426,0,0
25634,97.29,11,gas_station,0,2.0,1,114.13,1203,0,0
48797,176.66,12,online_retail,1,0.4,2,73.04,3824,0,0
30600,68.88,3,grocery,0,3.3,2,93.45,3090,0,0
19900,66.04,16,grocery,0,8.9,5,77.26,2942,0,0
7368,64.21,12,online_retail,1,20.4,4,105.77,570,0,0
2044,40.82,11,entertainment,1,3.8,3,121.34,861,0,0
7156,95.37,7,travel,1,12.6,1,12.24,645,0,0
16288,233.62,15,dining,1,7.3,0,43.9,86,0,0
7851,146.32,19,electronics,1,11.8,3,102.03,3227,0,0
42946,43.03,18,grocery,0,5.5,1,51.53,368,0,0
44900,230.11,17,utilities,1,0.9,1,26.02,3414,0,0
13615,42.34,9,grocery,1,3.8,0,104.07,564,0,0
30462,35.16,6,online_retail,0,1.8,0,70.21,284,0,0
1492,168.93,17,gas_station,1,26.6,2,106.59,1651,1,0
47818,93.95,21,electronics,0,23.9,4,57.01,1758,0,0
778,113.09,17,dining,1,10.5,1,68.51,840,0,0
9885,134.84,9,electronics,1,9.5,1,65.16,71,0,0
31600,51.83,7,online_retail,0,30.2,0,75.23,612,0,0
9277,74.33,8,online_retail,1,15.0,4,66.41,3136,0,0
35292,217.7,11,electronics,1,1.0,2,55.16,2254,0,0
23567,68.29,18,dining,1,0.1,1,78.85,1887,0,0
21174,214.76,11,entertainment,1,16.4,0,75.33,232,0,0
5374,348.15,14,online_retail,1,3.3,3,99.12,2438,0,0
24173,133.87,22,online_retail,1,40.4,0,5.0,2891,0,0
40572,157.51,6,utilities,1,2.0,1,138.6,1617,0,0
16232,107.44,16,electronics,1,37.0,0,130.49,3221,0,0
14849,73.63,8,dining,1,6.2,0,81.75,1064,0,0
8259,276.82,12,online_retail,1,10.2,2,109.74,1779,0,0
32762,81.68,18,online_retail,1,7.8,3,144.33,1725,0,0
5827,123.17,19,dining,0,35.7,1,102.03,3063,0,0
32808,123.37,19,online_retail,1,7.1,1,119.4,2636,0,0
26957,138.96,8,travel,1,13.5,3,106.05,715,0,0
32698,19.27,8,grocery,0,23.9,0,105.33,3821,0,0
11240,22.26,18,grocery,1,6.3,0,79.94,1714,1,0
29492,200.59,12,grocery,1,29.9,2,102.7,259,0,0
47841,69.35,9,electronics,1,7.9,2,128.61,1575,0,0
11639,554.32,17,grocery,1,21.2,6,71.15,690,0,0
6816,125.3,19,online_retail,1,15.5,2,121.64,1932,0,0
43472,66.54,6,gas_station,1,19.5,1,118.26,1694,0,0
31655,66.25,17,dining,1,5.3,0,194.84,500,0,0
14140,44.6,13,grocery,1,46.7,3,134.72,589,0,0
34228,54.5,22,gas_station,1,14.7,0,61.41,3674,0,0
4493,34.62,16,grocery,1,9.4,2,71.82,1866,0,0
13074,246.11,17,dining,1,8.9,3,147.43,2729,0,0
29304,82.55,11,dining,1,19.3,0,36.22,2911,0,0
13686,33.69,6,online_retail,0,0.5,2,119.13,240,0,0
13947,92.44,17,entertainment,0,4.1,7,144.76,215,0,0
11002,223.46,22,online_retail,1,4.7,2,5.0,3044,0,0
7230,62.18,10,dining,1,15.2,1,140.15,2440,0,0
28365,34.72,6,grocery,1,1.4,2,63.6,2785,0,0
10412,185.64,11,online_retail,1,21.1,1,85.14,3879,0,0
5075,100.58,0,travel,1,19.2,5,99.13,2840,0,0
24264,45.13,8,electronics,1,10.9,0,49.56,3351,0,0
21778,99.23,10,travel,1,3.7,3,130.54,1741,0,0
42409,150.61,14,travel,0,0.7,2,95.22,2746,0,0
19330,87.21,7,travel,1,30.1,3,86.7,1166,0,0
48005,82.13,20,dining,1,11.5,1,70.06,321,0,0
4088,56.42,12,online_retail,1,0.9,1,113.13,1095,0,0
18351,53.95,19,online_retail,1,2.6,3,5.01,1230,0,0
34518,115.72,12,grocery,1,18.4,4,141.55,2171,0,0
4249,107.64,13,entertainment,0,1.7,0,11.55,101,0,0
23383,354.78,8,gas_station,1,33.1,1,129.91,2060,0,0
8472,50.71,19,dining,1,8.1,3,68.17,1174,0,0
42864,312.01,15,gas_station,0,11.3,0,126.26,2156,0,0
8787,108.03,16,online_retail,0,16.0,3,107.14,3098,0,0
22010,37.3,15,dining,1,31.4,3,100.33,2371,0,0
12109,103.71,12,entertainment,0,1.9,2,145.17,3814,0,0
6142,133.05,14,entertainment,1,1.9,1,123.3,3159,0,0
38429,19.04,0,online_retail,1,1.0,2,103.47,3203,0,0
46738,69.72,16,gas_station,0,30.8,3,123.05,1923,0,0
15037,231.37,19,dining,1,26.3,3,91.18,3213,0,0
9031,34.94,7,utilities,0,45.2,0,134.57,857,0,0
20980,37.61,11,online_retail,1,5.6,2,104.5,1552,0,0
2659,126.44,3,gas_station,1,12.6,1,89.12,617,0,0
141,223.55,8,travel,0,57.0,1,172.79,3008,1,0
2597,54.26,19,grocery,1,81.8,3,108.44,2738,0,0
6701,85.54,15,grocery,1,3.7,1,50.48,1498,0,0
15223,108.25,15,grocery,1,36.5,2,44.8,341,0,0
17761,54.36,19,online_retail,1,18.7,2,107.97,3206,0,0
2454,162.85,18,grocery,1,14.5,2,72.24,2262,0,0
22746,80.3,18,grocery,0,11.8,0,94.45,1487,0,0
7418,311.41,9,grocery,0,22.2,0,9.95,1309,0,0
21125,93.04,14,electronics,1,0.9,3,115.75,991,0,0
10449,53.08,21,online_retail,1,11.0,0,65.5,2049,0,0
29516,155.08,1,travel,0,59.1,4,90.1,3499,0,0
44898,102.19,12,utilities,0,0.3,2,48.31,750,0,0
47389,129.29,0,electronics,1,3.2,0,94.65,3007,0,0
23952,14.5,18,electronics,1,3.3,2,120.36,1096,0,0
16843,107.49,20,grocery,1,73.8,3,52.67,3772,1,0
8179,20.14,11,dining,0,13.5,2,87.33,1798,0,0
44333,189.21,9,grocery,1,24.3,1,182.91,1437,0,0
28276,79.4,17,utilities,1,9.3,0,55.5,1467,0,0
9528,182.8,18,electronics,1,9.9,1,101.15,3289,0,0
6370,134.47,6,online_retail,1,5.2,1,41.58,956,0,0
37396,386.32,0,grocery,1,24.6,2,46.63,401,0,0
22424,36.29,12,grocery,1,0.7,3,112.19,208,0,0
33209,87.93,23,online_retail,1,21.1,0,61.44,79,0,0
9794,160.48,7,grocery,1,20.1,2,52.33,3835,0,0
25215,67.02,7,online_retail,0,4.5,2,89.43,1937,0,0
41814,209.77,1,grocery,1,60.0,0,64.83,1438,0,0
36598,30.99,18,online_retail,1,13.4,2,103.78,3356,0,0
49258,494.87,6,online_retail,0,16.7,7,79.68,2950,1,1
28795,20.09,15,entertainment,0,23.9,1,167.65,3413,0,0
38547,109.83,14,grocery,1,21.0,2,120.01,2630,0,0
39112,35.88,7,dining,0,16.4,3,112.36,1497,0,0
10693,80.36,12,dining,1,2.9,3,127.69,335,0,0
1958,53.6,20,travel,0,14.1,0,174.63,1800,0,0
155,76.27,9,entertainment,1,10.7,1,23.71,1291,0,0
10487,20.5,7,online_retail,1,14.5,4,123.02,2086,0,0
48102,58.01,8,dining,0,35.2,1,79.92,109,0,0
37346,81.71,7,gas_station,1,26.1,4,102.06,2131,0,0
1089,63.76,13,travel,1,13.6,3,134.25,984,0,0
22433,126.71,19,online_retail,1,7.6,3,113.17,972,0,0
27516,123.28,12,entertainment,1,5.3,7,107.12,2391,0,0
12576,23.82,9,grocery,1,23.4,3,54.79,2364,0,0
9122,151.88,14,grocery,1,60.1,0,9.76,267,0,0
32602,40.61,13,online_retail,1,0.0,3,126.3,2856,0,0
40718,208.23,12,online_retail,0,5.7,2,140.2,1390,0,0
11101,204.68,13,online_retail,1,12.1,4,42.02,830,0,0
18058,231.41,15,grocery,0,0.4,4,66.14,2193,0,0
6980,49.63,7,grocery,0,11.1,2,105.49,1980,0,0
6416,155.08,15,dining,1,30.4,0,82.65,3072,0,0
16021,16.65,11,gas_station,1,18.3,1,134.87,3676,0,0
41855,196.82,12,dining,1,91.3,4,100.56,1136,0,0
11439,56.08,6,grocery,1,13.5,2,112.75,2611,0,0
18710,63.43,5,grocery,1,0.9,2,59.81,1076,0,0
39864,213.47,11,grocery,1,13.8,1,108.04,2537,0,0
33866,108.82,10,online_retail,0,0.9,3,157.68,2691,0,0
5433,345.6,8,dining,1,2.9,2,135.8,1811,0,0
48124,297.57,14,dining,1,49.0,3,87.98,1450,0,0
13230,220.93,14,electronics,1,4.8,1,123.34,1594,0,0
6450,131.4,21,grocery,1,10.0,3,145.53,2212,0,0
45096,96.84,16,grocery,0,19.4,4,86.73,3204,0,0
43553,389.63,10,grocery,1,26.5,1,61.43,2688,0,0
18099,74.52,6,grocery,1,15.2,1,82.06,1796,0,0
25556,86.81,8,travel,0,9.8,3,80.35,1591,0,0
30112,45.77,0,online_retail,1,17.9,2,53.15,185,0,0
24765,36.98,15,gas_station,1,1.5,3,85.34,529,0,0
25817,292.58,23,grocery,1,13.3,6,85.62,1173,0,0
20215,70.55,17,dining,0,28.2,4,68.03,3893,0,0
36116,40.66,8,gas_station,1,19.1,2,5.0,342,0,0
4079,100.04,7,travel,1,0.8,0,107.73,851,0,0
41945,391.86,13,travel,0,13.3,3,88.16,3629,0,0
49200,215.46,17,utilities,0,350.9,9,63.23,298,0,1
587,40.91,7,gas_station,1,9.3,2,109.98,3154,0,0
9346,128.32,8,online_retail,1,7.4,1,146.14,3751,0,0
46037,79.36,19,grocery,1,18.0,3,154.67,1816,0,0
46305,108.02,18,travel,1,7.0,5,141.59,1514,0,0
47175,63.23,18,utilities,0,2.7,1,84.54,2248,1,0
43732,10.3,11,dining,1,14.1,1,69.87,2915,0,0
49419,229.16,1,grocery,0,1062.2,6,118.5,3284,0,1
26475,81.59,13,grocery,0,32.3,2,83.97,2183,0,0
46443,561.77,14,online_retail,1,0.1,3,86.52,163,0,0
21953,49.92,22,grocery,1,1.0,2,62.95,2652,0,0
30090,258.89,16,travel,1,43.7,0,69.75,1490,0,0
16299,125.69,9,travel,1,7.3,0,92.46,3866,0,0
30930,46.9,13,entertainment,1,7.7,1,45.11,865,0,0
645,178.39,11,gas_station,1,5.2,0,28.05,1034,0,0
30129,139.48,11,grocery,1,6.9,3,157.19,3862,0,0
44517,125.05,7,grocery,1,46.7,5,49.2,3159,0,0
9587,3.4,14,travel,1,14.0,1,103.54,1996,0,0
32220,135.78,17,grocery,1,5.4,2,120.94,148,0,0
11739,78.87,13,grocery,1,4.8,3,19.07,1266,0,0
15036,262.06,6,dining,1,29.3,1,34.23,2494,0,0
32994,45.29,8,dining,0,32.3,2,86.15,111,1,0
23172,69.22,18,grocery,1,8.9,1,132.18,1373,0,0
24217,125.21,4,grocery,1,11.3,0,5.0,2622,0,0
26515,129.01,14,dining,1,14.5,2,61.67,3044,0,0
36632,146.13,3,online_retail,1,39.2,2,162.21,385,0,0
26819,158.73,19,grocery,1,17.5,2,131.12,3273,0,0
43360,48.98,23,grocery,1,14.3,1,85.62,1026,0,0
9752,14.05,9,dining,1,11.4,3,111.19,2557,0,0
8004,171.48,15,electronics,1,40.1,1,114.71,3372,0,0
16154,256.71,10,grocery,0,1.1,2,64.2,2717,0,0
20095,39.3,18,online_retail,1,34.7,1,10.59,1926,0,0
8438,50.78,9,grocery,1,3.5,1,137.01,52,0,0
26170,78.28,8,dining,1,25.2,2,71.23,3910,0,0
1529,168.9,19,online_retail,1,8.3,0,34.84,2685,0,0
1125,110.15,13,gas_station,0,18.1,1,105.49,3631,0,0
33691,79.31,22,online_retail,1,4.1,4,123.71,2417,0,0
1283,377.72,12,online_retail,1,32.0,4,188.45,2718,0,0
